Time,in,out
0.000000,2.000000,0.000000
0.001000,1.998954,0.000000
0.002000,1.997900,0.000000
0.003000,1.996838,0.000000
0.004000,1.995769,0.000000
0.005000,1.994692,0.000000
0.006000,1.993608,0.000000
0.007000,1.992516,0.000000
0.008000,1.991416,0.000000
0.009000,1.990309,0.000000
0.010000,1.989194,0.000000
0.011000,1.988072,0.000000
0.012000,1.986943,0.000000
0.013000,1.985806,0.000000
0.014000,1.984661,0.000000
0.015000,1.983510,0.000000
0.016000,1.982351,0.000000
0.017000,1.981185,0.000000
0.018000,1.980011,0.000000
0.019000,1.978831,0.000000
0.020000,1.977643,0.000000
0.021000,1.976449,0.000000
0.022000,1.975247,0.000000
0.023000,1.974038,0.000000
0.024000,1.972822,0.000000
0.025000,1.971599,0.000000
0.026000,1.970370,0.000000
0.027000,1.969133,0.000000
0.028000,1.967890,0.000000
0.029000,1.966639,0.000000
0.030000,1.965383,0.000000
0.031000,1.964119,0.000000
0.032000,1.962849,0.000000
0.033000,1.961571,0.000000
0.034000,1.960288,0.000000
0.035000,1.958998,0.000000
0.036000,1.957701,0.000000
0.037000,1.956398,0.000000
0.038000,1.955088,0.000000
0.039000,1.953772,0.000000
0.040000,1.952449,0.000000
0.041000,1.951121,0.000000
0.042000,1.949785,0.000000
0.043000,1.948444,0.000000
0.044000,1.947096,0.000000
0.045000,1.945742,0.000000
0.046000,1.944382,0.000000
0.047000,1.943016,0.000000
0.048000,1.941644,0.000000
0.049000,1.940266,0.000000
0.050000,1.938881,0.000000
0.051000,1.937491,0.000000
0.052000,1.936095,0.000000
0.053000,1.934693,0.000000
0.054000,1.933285,0.000000
0.055000,1.931871,0.000000
0.056000,1.930452,0.000000
0.057000,1.929027,0.000000
0.058000,1.927596,0.000000
0.059000,1.926159,0.000000
0.060000,1.924717,0.000000
0.061000,1.923269,0.000000
0.062000,1.921816,0.000000
0.063000,1.920357,0.000000
0.064000,1.918893,0.000000
0.065000,1.917423,0.000000
0.066000,1.915948,0.000000
0.067000,1.914468,0.000000
0.068000,1.912982,0.000000
0.069000,1.911491,0.000000
0.070000,1.909995,0.000000
0.071000,1.908494,0.000000
0.072000,1.906987,0.000000
0.073000,1.905475,0.000000
0.074000,1.903959,0.000000
0.075000,1.902437,0.000000
0.076000,1.900910,0.000000
0.077000,1.899378,0.000000
0.078000,1.897842,0.000000
0.079000,1.896300,0.000000
0.080000,1.894754,0.000000
0.081000,1.893203,0.000000
0.082000,1.891647,0.000000
0.083000,1.890086,0.000000
0.084000,1.888521,0.000000
0.085000,1.886951,0.000000
0.086000,1.885377,0.000000
0.087000,1.883797,0.000000
0.088000,1.882214,0.000000
0.089000,1.880626,0.000000
0.090000,1.879033,0.000000
0.091000,1.877436,0.000000
0.092000,1.875835,0.000000
0.093000,1.874229,0.000000
0.094000,1.872619,0.000000
0.095000,1.871005,0.000000
0.096000,1.869387,0.000000
0.097000,1.867764,0.000000
0.098000,1.866138,0.000000
0.099000,1.864507,0.000000
0.100000,1.862872,0.000000
0.101000,1.861234,0.000000
0.102000,1.859591,0.000000
0.103000,1.857944,0.000000
0.104000,1.856294,0.000000
0.105000,1.854639,0.000000
0.106000,1.852981,0.000000
0.107000,1.851319,0.000000
0.108000,1.849653,0.000000
0.109000,1.847984,0.000000
0.110000,1.846311,0.000000
0.111000,1.844634,0.000000
0.112000,1.842954,0.000000
0.113000,1.841270,0.000000
0.114000,1.839583,0.000000
0.115000,1.837892,0.000000
0.116000,1.836198,0.000000
0.117000,1.834500,0.000000
0.118000,1.832800,0.000000
0.119000,1.831095,0.000000
0.120000,1.829388,0.000000
0.121000,1.827677,0.000000
0.122000,1.825964,0.000000
0.123000,1.824247,0.000000
0.124000,1.822527,0.000000
0.125000,1.820803,0.000000
0.126000,1.819077,0.000000
0.127000,1.817348,0.000000
0.128000,1.815616,0.000000
0.129000,1.813881,0.000000
0.130000,1.812143,0.000000
0.131000,1.810403,0.000000
0.132000,1.808659,0.000000
0.133000,1.806913,0.000000
0.134000,1.805164,0.000000
0.135000,1.803413,0.000000
0.136000,1.801659,0.000000
0.137000,1.799902,0.000000
0.138000,1.798142,0.000000
0.139000,1.796381,0.000000
0.140000,1.794616,0.000000
0.141000,1.792850,0.000000
0.142000,1.791080,0.000000
0.143000,1.789309,0.000000
0.144000,1.787535,0.000000
0.145000,1.785759,0.000000
0.146000,1.783981,0.000000
0.147000,1.782200,0.000000
0.148000,1.780418,0.000000
0.149000,1.778633,0.000000
0.150000,1.776846,0.000000
0.151000,1.775057,0.000000
0.152000,1.773266,0.000000
0.153000,1.771473,0.000000
0.154000,1.769678,0.000000
0.155000,1.767882,0.000000
0.156000,1.766083,0.000000
0.157000,1.764283,0.000000
0.158000,1.762480,0.000000
0.159000,1.760677,0.000000
0.160000,1.758871,0.000000
0.161000,1.757064,0.000000
0.162000,1.755255,0.000000
0.163000,1.753444,0.000000
0.164000,1.751632,0.000000
0.165000,1.749819,0.000000
0.166000,1.748004,0.000000
0.167000,1.746187,0.000000
0.168000,1.744370,0.000000
0.169000,1.742550,0.000000
0.170000,1.740730,0.000000
0.171000,1.738908,0.000000
0.172000,1.737085,0.000000
0.173000,1.735261,0.000000
0.174000,1.733435,0.000000
0.175000,1.731609,0.000000
0.176000,1.729781,0.000000
0.177000,1.727953,0.000000
0.178000,1.726123,0.000000
0.179000,1.724292,0.000000
0.180000,1.722461,0.000000
0.181000,1.720628,0.000000
0.182000,1.718795,0.000000
0.183000,1.716961,0.000000
0.184000,1.715126,0.000000
0.185000,1.713290,0.000000
0.186000,1.711453,0.000000
0.187000,1.709616,0.000000
0.188000,1.707778,0.000000
0.189000,1.705940,0.000000
0.190000,1.704101,0.000000
0.191000,1.702261,0.000000
0.192000,1.700421,0.000000
0.193000,1.698581,0.000000
0.194000,1.696740,0.000000
0.195000,1.694899,0.000000
0.196000,1.693057,0.000000
0.197000,1.691215,0.000000
0.198000,1.689373,0.000000
0.199000,1.687530,0.000000
0.200000,1.685688,0.000000
0.201000,1.683845,0.000000
0.202000,1.682002,0.000000
0.203000,1.680159,0.000000
0.204000,1.678315,0.000000
0.205000,1.676472,0.000000
0.206000,1.674629,0.000000
0.207000,1.672786,0.000000
0.208000,1.670943,0.000000
0.209000,1.669100,0.000000
0.210000,1.667257,0.000000
0.211000,1.665414,0.000000
0.212000,1.663572,0.000000
0.213000,1.661730,0.000000
0.214000,1.659888,0.000000
0.215000,1.658046,0.000000
0.216000,1.656205,0.000000
0.217000,1.654364,0.000000
0.218000,1.652524,0.000000
0.219000,1.650684,0.000000
0.220000,1.648845,0.000000
0.221000,1.647006,0.000000
0.222000,1.645168,0.000000
0.223000,1.643330,0.000000
0.224000,1.641493,0.000000
0.225000,1.639657,0.000000
0.226000,1.637821,0.000000
0.227000,1.635986,0.000000
0.228000,1.634152,0.000000
0.229000,1.632319,0.000000
0.230000,1.630486,0.000000
0.231000,1.628655,0.000000
0.232000,1.626824,0.000000
0.233000,1.624994,0.000000
0.234000,1.623166,0.000000
0.235000,1.621338,0.000000
0.236000,1.619511,0.000000
0.237000,1.617685,0.000000
0.238000,1.615861,0.000000
0.239000,1.614038,0.000000
0.240000,1.612215,0.000000
0.241000,1.610394,0.000000
0.242000,1.608575,0.000000
0.243000,1.606756,0.000000
0.244000,1.604939,0.000000
0.245000,1.603123,0.000000
0.246000,1.601309,0.000000
0.247000,1.599496,0.000000
0.248000,1.597684,0.000000
0.249000,1.595874,0.000000
0.250000,1.594065,0.000000
0.251000,1.592258,0.000000
0.252000,1.590453,0.000000
0.253000,1.588649,0.000000
0.254000,1.586847,0.000000
0.255000,1.585046,0.000000
0.256000,1.583247,0.000000
0.257000,1.581450,0.000000
0.258000,1.579654,0.000000
0.259000,1.577861,0.000000
0.260000,1.576069,0.000000
0.261000,1.574279,0.000000
0.262000,1.572491,0.000000
0.263000,1.570705,0.000000
0.264000,1.568920,0.000000
0.265000,1.567138,0.000000
0.266000,1.565358,0.000000
0.267000,1.563580,0.000000
0.268000,1.561803,0.000000
0.269000,1.560029,0.000000
0.270000,1.558257,0.000000
0.271000,1.556488,0.000000
0.272000,1.554720,0.000000
0.273000,1.552955,0.000000
0.274000,1.551191,0.000000
0.275000,1.549431,0.000000
0.276000,1.547672,0.000000
0.277000,1.545916,0.000000
0.278000,1.544162,0.000000
0.279000,1.542410,0.000000
0.280000,1.540661,0.000000
0.281000,1.538915,0.000000
0.282000,1.537171,0.000000
0.283000,1.535429,0.000000
0.284000,1.533690,0.000000
0.285000,1.531954,0.000000
0.286000,1.530220,0.000000
0.287000,1.528488,0.000000
0.288000,1.526760,0.000000
0.289000,1.525034,0.000000
0.290000,1.523311,0.000000
0.291000,1.521590,0.000000
0.292000,1.519872,0.000000
0.293000,1.518157,0.000000
0.294000,1.516445,0.000000
0.295000,1.514736,0.000000
0.296000,1.513030,0.000000
0.297000,1.511326,0.000000
0.298000,1.509626,0.000000
0.299000,1.507928,0.000000
0.300000,1.506233,0.000000
0.301000,1.504542,0.000000
0.302000,1.502853,0.000000
0.303000,1.501168,0.000000
0.304000,1.499485,0.000000
0.305000,1.497806,0.000000
0.306000,1.496130,0.000000
0.307000,1.494457,0.000000
0.308000,1.492787,0.000000
0.309000,1.491121,0.000000
0.310000,1.489457,0.088794
0.311000,1.487797,0.088794
0.312000,1.486140,0.088794
0.313000,1.484487,0.088794
0.314000,1.482837,0.088794
0.315000,1.481191,0.088794
0.316000,1.479548,0.088794
0.317000,1.477909,0.088794
0.318000,1.476273,0.088794
0.319000,1.474640,0.088794
0.320000,1.473012,0.253596
0.321000,1.471387,0.253596
0.322000,1.469765,0.253596
0.323000,1.468148,0.253596
0.324000,1.466534,0.253596
0.325000,1.464924,0.253596
0.326000,1.463318,0.253596
0.327000,1.461716,0.253596
0.328000,1.460118,0.253596
0.329000,1.458524,0.253596
0.330000,1.456934,0.414763
0.331000,1.455348,0.414763
0.332000,1.453766,0.414763
0.333000,1.452188,0.414763
0.334000,1.450614,0.414763
0.335000,1.449045,0.414763
0.336000,1.447480,0.414763
0.337000,1.445920,0.414763
0.338000,1.444364,0.414763
0.339000,1.442812,0.414763
0.340000,1.441265,0.500000
0.341000,1.439722,0.500000
0.342000,1.438184,0.500000
0.343000,1.436650,0.500000
0.344000,1.435121,0.500000
0.345000,1.433596,0.500000
0.346000,1.432076,0.500000
0.347000,1.430561,0.500000
0.348000,1.429051,0.500000
0.349000,1.427545,0.500000
0.350000,1.426044,0.500000
0.351000,1.424548,0.500000
0.352000,1.423056,0.500000
0.353000,1.421570,0.500000
0.354000,1.420088,0.500000
0.355000,1.418611,0.500000
0.356000,1.417140,0.500000
0.357000,1.415673,0.500000
0.358000,1.414211,0.500000
0.359000,1.412754,0.500000
0.360000,1.411302,0.500000
0.361000,1.409854,0.500000
0.362000,1.408413,0.500000
0.363000,1.406976,0.500000
0.364000,1.405544,0.500000
0.365000,1.404117,0.500000
0.366000,1.402696,0.500000
0.367000,1.401279,0.500000
0.368000,1.399868,0.500000
0.369000,1.398462,0.500000
0.370000,1.397061,0.500000
0.371000,1.395666,0.500000
0.372000,1.394275,0.500000
0.373000,1.392890,0.500000
0.374000,1.391511,0.500000
0.375000,1.390136,0.500000
0.376000,1.388767,0.500000
0.377000,1.387404,0.500000
0.378000,1.386045,0.500000
0.379000,1.384693,0.500000
0.380000,1.383345,0.500000
0.381000,1.382003,0.500000
0.382000,1.380667,0.500000
0.383000,1.379336,0.500000
0.384000,1.378010,0.500000
0.385000,1.376691,0.500000
0.386000,1.375376,0.500000
0.387000,1.374067,0.500000
0.388000,1.372764,0.500000
0.389000,1.371467,0.500000
0.390000,1.370175,0.500000
0.391000,1.368888,0.500000
0.392000,1.367608,0.500000
0.393000,1.366333,0.500000
0.394000,1.365064,0.500000
0.395000,1.363800,0.500000
0.396000,1.362542,0.500000
0.397000,1.361290,0.500000
0.398000,1.360044,0.500000
0.399000,1.358804,0.500000
0.400000,1.357569,0.500000
0.401000,1.356340,0.500000
0.402000,1.355117,0.500000
0.403000,1.353900,0.500000
0.404000,1.352689,0.500000
0.405000,1.351484,0.500000
0.406000,1.350284,0.500000
0.407000,1.349091,0.500000
0.408000,1.347903,0.500000
0.409000,1.346721,0.500000
0.410000,1.345546,0.500000
0.411000,1.344376,0.500000
0.412000,1.343213,0.500000
0.413000,1.342055,0.500000
0.414000,1.340903,0.500000
0.415000,1.339758,0.500000
0.416000,1.338619,0.500000
0.417000,1.337485,0.500000
0.418000,1.336358,0.500000
0.419000,1.335237,0.500000
0.420000,1.334122,0.500000
0.421000,1.333013,0.500000
0.422000,1.331910,0.500000
0.423000,1.330814,0.500000
0.424000,1.329723,0.500000
0.425000,1.328639,0.500000
0.426000,1.327561,0.500000
0.427000,1.326490,0.500000
0.428000,1.325424,0.500000
0.429000,1.324365,0.500000
0.430000,1.323312,0.500000
0.431000,1.322265,0.500000
0.432000,1.321225,0.500000
0.433000,1.320191,0.500000
0.434000,1.319163,0.500000
0.435000,1.318141,0.500000
0.436000,1.317126,0.500000
0.437000,1.316118,0.500000
0.438000,1.315115,0.500000
0.439000,1.314119,0.500000
0.440000,1.313129,0.500000
0.441000,1.312146,0.500000
0.442000,1.311169,0.500000
0.443000,1.310199,0.500000
0.444000,1.309235,0.500000
0.445000,1.308277,0.500000
0.446000,1.307326,0.500000
0.447000,1.306382,0.500000
0.448000,1.305443,0.500000
0.449000,1.304512,0.500000
0.450000,1.303587,0.500000
0.451000,1.302668,0.500000
0.452000,1.301756,0.500000
0.453000,1.300850,0.500000
0.454000,1.299951,0.500000
0.455000,1.299058,0.500000
0.456000,1.298172,0.500000
0.457000,1.297293,0.500000
0.458000,1.296420,0.500000
0.459000,1.295553,0.500000
0.460000,1.294694,0.500000
0.461000,1.293840,0.500000
0.462000,1.292994,0.500000
0.463000,1.292154,0.500000
0.464000,1.291321,0.500000
0.465000,1.290494,0.500000
0.466000,1.289674,0.500000
0.467000,1.288860,0.500000
0.468000,1.288054,0.500000
0.469000,1.287253,0.500000
0.470000,1.286460,0.500000
0.471000,1.285673,0.500000
0.472000,1.284893,0.500000
0.473000,1.284119,0.500000
0.474000,1.283353,0.500000
0.475000,1.282593,0.500000
0.476000,1.281839,0.500000
0.477000,1.281092,0.500000
0.478000,1.280352,0.500000
0.479000,1.279619,0.500000
0.480000,1.278893,0.500000
0.481000,1.278173,0.500000
0.482000,1.277460,0.500000
0.483000,1.276753,0.500000
0.484000,1.276054,0.500000
0.485000,1.275361,0.500000
0.486000,1.274675,0.500000
0.487000,1.273996,0.500000
0.488000,1.273323,0.500000
0.489000,1.272657,0.500000
0.490000,1.271998,0.500000
0.491000,1.271346,0.500000
0.492000,1.270701,0.500000
0.493000,1.270062,0.500000
0.494000,1.269430,0.500000
0.495000,1.268805,0.500000
0.496000,1.268187,0.500000
0.497000,1.267575,0.500000
0.498000,1.266970,0.500000
0.499000,1.266373,0.500000
0.500000,1.265781,0.500000
0.501000,1.265197,0.500000
0.502000,1.264620,0.500000
0.503000,1.264049,0.500000
0.504000,1.263485,0.500000
0.505000,1.262928,0.500000
0.506000,1.262378,0.500000
0.507000,1.261835,0.500000
0.508000,1.261298,0.500000
0.509000,1.260768,0.500000
0.510000,1.260245,0.500000
0.511000,1.259729,0.500000
0.512000,1.259220,0.500000
0.513000,1.258718,0.500000
0.514000,1.258222,0.500000
0.515000,1.257733,0.500000
0.516000,1.257251,0.500000
0.517000,1.256776,0.500000
0.518000,1.256308,0.500000
0.519000,1.255847,0.500000
0.520000,1.255392,0.500000
0.521000,1.254944,0.500000
0.522000,1.254503,0.500000
0.523000,1.254069,0.500000
0.524000,1.253642,0.500000
0.525000,1.253222,0.500000
0.526000,1.252808,0.500000
0.527000,1.252401,0.500000
0.528000,1.252001,0.500000
0.529000,1.251608,0.500000
0.530000,1.251222,0.500000
0.531000,1.250843,0.500000
0.532000,1.250470,0.500000
0.533000,1.250104,0.500000
0.534000,1.249745,0.500000
0.535000,1.249393,0.500000
0.536000,1.249048,0.500000
0.537000,1.248709,0.500000
0.538000,1.248377,0.500000
0.539000,1.248053,0.500000
0.540000,1.247734,0.500000
0.541000,1.247423,0.500000
0.542000,1.247119,0.500000
0.543000,1.246821,0.500000
0.544000,1.246530,0.500000
0.545000,1.246246,0.500000
0.546000,1.245969,0.500000
0.547000,1.245698,0.500000
0.548000,1.245434,0.500000
0.549000,1.245177,0.500000
0.550000,1.244927,0.500000
0.551000,1.244684,0.500000
0.552000,1.244447,0.500000
0.553000,1.244217,0.500000
0.554000,1.243994,0.500000
0.555000,1.243778,0.500000
0.556000,1.243568,0.500000
0.557000,1.243365,0.500000
0.558000,1.243169,0.500000
0.559000,1.242980,0.500000
0.560000,1.242797,0.500000
0.561000,1.242621,0.500000
0.562000,1.242452,0.500000
0.563000,1.242289,0.500000
0.564000,1.242133,0.500000
0.565000,1.241984,0.500000
0.566000,1.241842,0.500000
0.567000,1.241706,0.500000
0.568000,1.241577,0.500000
0.569000,1.241455,0.500000
0.570000,1.241339,0.500000
0.571000,1.241230,0.500000
0.572000,1.241128,0.500000
0.573000,1.241032,0.500000
0.574000,1.240943,0.500000
0.575000,1.240860,0.500000
0.576000,1.240785,0.500000
0.577000,1.240715,0.500000
0.578000,1.240653,0.500000
0.579000,1.240597,0.500000
0.580000,1.240548,0.500000
0.581000,1.240505,0.500000
0.582000,1.240469,0.500000
0.583000,1.240439,0.500000
0.584000,1.240416,0.500000
0.585000,1.240400,0.500000
0.586000,1.240390,0.500000
0.587000,1.240386,0.500000
0.588000,1.240390,0.500000
0.589000,1.240399,0.500000
0.590000,1.240416,0.500000
0.591000,1.240438,0.500000
0.592000,1.240468,0.500000
0.593000,1.240503,0.500000
0.594000,1.240546,0.500000
0.595000,1.240594,0.500000
0.596000,1.240650,0.500000
0.597000,1.240711,0.500000
0.598000,1.240779,0.500000
0.599000,1.240854,0.500000
0.600000,1.240935,0.500000
0.601000,1.241022,0.500000
0.602000,1.241116,0.500000
0.603000,1.241216,0.500000
0.604000,1.241323,0.500000
0.605000,1.241436,0.500000
0.606000,1.241555,0.500000
0.607000,1.241681,0.500000
0.608000,1.241813,0.500000
0.609000,1.241952,0.500000
0.610000,1.242096,0.500000
0.611000,1.242247,0.500000
0.612000,1.242405,0.500000
0.613000,1.242568,0.500000
0.614000,1.242738,0.500000
0.615000,1.242914,0.500000
0.616000,1.243097,0.500000
0.617000,1.243286,0.500000
0.618000,1.243481,0.500000
0.619000,1.243682,0.500000
0.620000,1.243889,0.500000
0.621000,1.244103,0.500000
0.622000,1.244323,0.500000
0.623000,1.244548,0.500000
0.624000,1.244781,0.500000
0.625000,1.245019,0.500000
0.626000,1.245263,0.500000
0.627000,1.245514,0.500000
0.628000,1.245771,0.500000
0.629000,1.246033,0.500000
0.630000,1.246302,0.500000
0.631000,1.246577,0.500000
0.632000,1.246858,0.500000
0.633000,1.247145,0.500000
0.634000,1.247438,0.500000
0.635000,1.247738,0.500000
0.636000,1.248043,0.500000
0.637000,1.248354,0.500000
0.638000,1.248671,0.500000
0.639000,1.248994,0.500000
0.640000,1.249323,0.500000
0.641000,1.249658,0.500000
0.642000,1.249999,0.500000
0.643000,1.250346,0.500000
0.644000,1.250699,0.500000
0.645000,1.251057,0.500000
0.646000,1.251422,0.500000
0.647000,1.251792,0.500000
0.648000,1.252169,0.500000
0.649000,1.252551,0.500000
0.650000,1.252939,0.500000
0.651000,1.253332,0.500000
0.652000,1.253732,0.500000
0.653000,1.254137,0.500000
0.654000,1.254548,0.500000
0.655000,1.254965,0.500000
0.656000,1.255387,0.500000
0.657000,1.255816,0.500000
0.658000,1.256250,0.500000
0.659000,1.256689,0.500000
0.660000,1.257134,0.500000
0.661000,1.257585,0.500000
0.662000,1.258042,0.500000
0.663000,1.258504,0.500000
0.664000,1.258972,0.500000
0.665000,1.259445,0.500000
0.666000,1.259924,0.500000
0.667000,1.260409,0.500000
0.668000,1.260899,0.500000
0.669000,1.261394,0.500000
0.670000,1.261895,0.500000
0.671000,1.262402,0.500000
0.672000,1.262914,0.500000
0.673000,1.263432,0.500000
0.674000,1.263955,0.500000
0.675000,1.264483,0.500000
0.676000,1.265017,0.500000
0.677000,1.265556,0.500000
0.678000,1.266101,0.500000
0.679000,1.266650,0.500000
0.680000,1.267206,0.500000
0.681000,1.267766,0.500000
0.682000,1.268332,0.500000
0.683000,1.268904,0.500000
0.684000,1.269480,0.500000
0.685000,1.270062,0.500000
0.686000,1.270649,0.500000
0.687000,1.271241,0.500000
0.688000,1.271838,0.500000
0.689000,1.272441,0.500000
0.690000,1.273049,0.500000
0.691000,1.273662,0.500000
0.692000,1.274280,0.500000
0.693000,1.274903,0.500000
0.694000,1.275531,0.500000
0.695000,1.276165,0.500000
0.696000,1.276803,0.500000
0.697000,1.277447,0.500000
0.698000,1.278095,0.500000
0.699000,1.278749,0.500000
0.700000,1.279407,0.500000
0.701000,1.280071,0.500000
0.702000,1.280739,0.500000
0.703000,1.281413,0.500000
0.704000,1.282091,0.500000
0.705000,1.282774,0.500000
0.706000,1.283462,0.500000
0.707000,1.284155,0.500000
0.708000,1.284853,0.500000
0.709000,1.285556,0.500000
0.710000,1.286263,0.500000
0.711000,1.286975,0.500000
0.712000,1.287692,0.500000
0.713000,1.288414,0.500000
0.714000,1.289141,0.500000
0.715000,1.289872,0.500000
0.716000,1.290608,0.500000
0.717000,1.291348,0.500000
0.718000,1.292093,0.500000
0.719000,1.292843,0.500000
0.720000,1.293598,0.500000
0.721000,1.294357,0.500000
0.722000,1.295120,0.500000
0.723000,1.295889,0.500000
0.724000,1.296661,0.500000
0.725000,1.297438,0.500000
0.726000,1.298220,0.500000
0.727000,1.299006,0.500000
0.728000,1.299797,0.500000
0.729000,1.300592,0.500000
0.730000,1.301392,0.500000
0.731000,1.302196,0.500000
0.732000,1.303004,0.500000
0.733000,1.303817,0.500000
0.734000,1.304634,0.500000
0.735000,1.305455,0.500000
0.736000,1.306281,0.500000
0.737000,1.307110,0.500000
0.738000,1.307945,0.500000
0.739000,1.308783,0.500000
0.740000,1.309626,0.500000
0.741000,1.310472,0.500000
0.742000,1.311323,0.500000
0.743000,1.312178,0.500000
0.744000,1.313038,0.500000
0.745000,1.313901,0.500000
0.746000,1.314769,0.500000
0.747000,1.315640,0.500000
0.748000,1.316516,0.500000
0.749000,1.317395,0.500000
0.750000,1.318279,0.500000
0.751000,1.319167,0.500000
0.752000,1.320058,0.500000
0.753000,1.320954,0.500000
0.754000,1.321853,0.500000
0.755000,1.322757,0.500000
0.756000,1.323664,0.500000
0.757000,1.324575,0.500000
0.758000,1.325490,0.500000
0.759000,1.326409,0.500000
0.760000,1.327331,0.500000
0.761000,1.328258,0.500000
0.762000,1.329188,0.500000
0.763000,1.330122,0.500000
0.764000,1.331059,0.500000
0.765000,1.332001,0.500000
0.766000,1.332946,0.500000
0.767000,1.333894,0.500000
0.768000,1.334847,0.500000
0.769000,1.335802,0.500000
0.770000,1.336762,0.500000
0.771000,1.337725,0.500000
0.772000,1.338691,0.500000
0.773000,1.339661,0.500000
0.774000,1.340635,0.500000
0.775000,1.341612,0.500000
0.776000,1.342593,0.500000
0.777000,1.343577,0.500000
0.778000,1.344564,0.500000
0.779000,1.345555,0.500000
0.780000,1.346549,0.500000
0.781000,1.347546,0.500000
0.782000,1.348547,0.500000
0.783000,1.349551,0.500000
0.784000,1.350559,0.500000
0.785000,1.351569,0.500000
0.786000,1.352583,0.500000
0.787000,1.353600,0.500000
0.788000,1.354621,0.500000
0.789000,1.355644,0.500000
0.790000,1.356671,0.500000
0.791000,1.357701,0.500000
0.792000,1.358734,0.500000
0.793000,1.359770,0.500000
0.794000,1.360809,0.500000
0.795000,1.361851,0.500000
0.796000,1.362896,0.500000
0.797000,1.363944,0.500000
0.798000,1.364995,0.500000
0.799000,1.366049,0.500000
0.800000,1.367106,0.500000
0.801000,1.368166,0.500000
0.802000,1.369229,0.500000
0.803000,1.370295,0.500000
0.804000,1.371363,0.500000
0.805000,1.372434,0.500000
0.806000,1.373508,0.500000
0.807000,1.374585,0.500000
0.808000,1.375665,0.500000
0.809000,1.376747,0.500000
0.810000,1.377833,0.500000
0.811000,1.378920,0.500000
0.812000,1.380011,0.500000
0.813000,1.381104,0.500000
0.814000,1.382200,0.500000
0.815000,1.383298,0.500000
0.816000,1.384399,0.500000
0.817000,1.385502,0.500000
0.818000,1.386608,0.500000
0.819000,1.387717,0.500000
0.820000,1.388828,0.500000
0.821000,1.389941,0.500000
0.822000,1.391057,0.500000
0.823000,1.392176,0.500000
0.824000,1.393297,0.500000
0.825000,1.394420,0.500000
0.826000,1.395545,0.500000
0.827000,1.396673,0.500000
0.828000,1.397803,0.500000
0.829000,1.398935,0.500000
0.830000,1.400070,0.500000
0.831000,1.401207,0.500000
0.832000,1.402346,0.500000
0.833000,1.403488,0.500000
0.834000,1.404631,0.500000
0.835000,1.405777,0.500000
0.836000,1.406925,0.500000
0.837000,1.408075,0.500000
0.838000,1.409227,0.500000
0.839000,1.410381,0.500000
0.840000,1.411537,0.500000
0.841000,1.412695,0.500000
0.842000,1.413855,0.500000
0.843000,1.415017,0.500000
0.844000,1.416181,0.500000
0.845000,1.417347,0.500000
0.846000,1.418515,0.500000
0.847000,1.419685,0.500000
0.848000,1.420857,0.500000
0.849000,1.422030,0.500000
0.850000,1.423206,0.500000
0.851000,1.424383,0.500000
0.852000,1.425562,0.500000
0.853000,1.426742,0.500000
0.854000,1.427925,0.500000
0.855000,1.429109,0.500000
0.856000,1.430295,0.500000
0.857000,1.431482,0.500000
0.858000,1.432671,0.500000
0.859000,1.433862,0.500000
0.860000,1.435054,0.500000
0.861000,1.436248,0.500000
0.862000,1.437444,0.500000
0.863000,1.438641,0.500000
0.864000,1.439839,0.500000
0.865000,1.441039,0.500000
0.866000,1.442240,0.500000
0.867000,1.443443,0.500000
0.868000,1.444648,0.500000
0.869000,1.445853,0.500000
0.870000,1.447060,0.500000
0.871000,1.448269,0.500000
0.872000,1.449479,0.500000
0.873000,1.450690,0.500000
0.874000,1.451902,0.500000
0.875000,1.453116,0.500000
0.876000,1.454331,0.500000
0.877000,1.455547,0.500000
0.878000,1.456764,0.500000
0.879000,1.457983,0.500000
0.880000,1.459202,0.420173
0.881000,1.460423,0.420173
0.882000,1.461645,0.420173
0.883000,1.462868,0.420173
0.884000,1.464092,0.420173
0.885000,1.465317,0.420173
0.886000,1.466543,0.420173
0.887000,1.467769,0.420173
0.888000,1.468997,0.420173
0.889000,1.470226,0.420173
0.890000,1.471455,0.297743
0.891000,1.472685,0.297743
0.892000,1.473916,0.297743
0.893000,1.475148,0.297743
0.894000,1.476380,0.297743
0.895000,1.477614,0.297743
0.896000,1.478847,0.297743
0.897000,1.480081,0.297743
0.898000,1.481316,0.297743
0.899000,1.482551,0.297743
0.900000,1.483787,0.174487
0.901000,1.485023,0.174487
0.902000,1.486260,0.174487
0.903000,1.487497,0.174487
0.904000,1.488735,0.174487
0.905000,1.489972,0.174487
0.906000,1.491210,0.174487
0.907000,1.492448,0.174487
0.908000,1.493687,0.174487
0.909000,1.494925,0.174487
0.910000,1.496164,0.050749
0.911000,1.497403,0.050749
0.912000,1.498641,0.050749
0.913000,1.499880,0.050749
0.914000,1.501119,0.050749
0.915000,1.502358,0.050749
0.916000,1.503597,0.050749
0.917000,1.504835,0.050749
0.918000,1.506073,0.050749
0.919000,1.507311,0.050749
0.920000,1.508549,0.000000
0.921000,1.509787,0.000000
0.922000,1.511025,0.000000
0.923000,1.512262,0.000000
0.924000,1.513499,0.000000
0.925000,1.514735,0.000000
0.926000,1.515971,0.000000
0.927000,1.517207,0.000000
0.928000,1.518442,0.000000
0.929000,1.519677,0.000000
0.930000,1.520911,0.000000
0.931000,1.522144,0.000000
